"pr2_accession"	"tax"
"AB769342.1.526_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Diplochytridium; Diplochytridium_lagenarium"
"FJ827649.1.1052_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_africanum"
"EF154343.1.552_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_africanum"
"JQ242392.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_africanum"
"JQ243948.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_africanum"
"JQ014020.1.1095_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_arcticum"
"KC812608.1.965_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_bullatum"
"DQ510814.1.645_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_bullatum"
"MG271927.1.930_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_bullatum"
"FJ827648.1.1067_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_californicum"
"JQ243004.1.576_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_californicum"
"MF576089.1.968_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_californicum"
"HQ865820.1.888_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"KC812607.1.964_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"DQ536473.1.3565_R"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"DQ536473.1.3565_G"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"KT362375.1.1703_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"KT362374.1.1372_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"MG271928.1.929_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_planicorne"
"FJ827643.1.1048_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_reinboldtiae"
"AJ635534.1.558_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_reinboldtiae"
"DQ511204.1.671_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_reinboldtiae"
"GU358606.1.1057_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Phlyctochytrium; Phlyctochytrium_sp."
"FJ822965.1.932_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Polyphlyctis; Polyphlyctis_unispina"
"EU696181.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Polyphlyctis; Polyphlyctis_unispina"
"EU696198.1.516_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiaceae; Polyphlyctis; Polyphlyctis_unispina"
"EF638659.1.1345_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"EF100286.1.1342_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"JN054692.1.1469_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"EF638679.1.1361_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"JN705531.1.1314_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"EF100241.1.1374_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"AY882534.1.1070_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"HM561155.1.985_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"KC911736.1.805_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"EF638569.1.1362_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
"DQ511477.1.807_U"	"Eukaryota; Obazoa; Opisthokonta; Fungi; Chytridiomycota; Chytridiales; Chytridiales_X; Chytridiales_XX; Chytridiales_XX_sp."
