"pr2_accession"	"tax"
"HQ999281.1.535_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"HQ999107.1.535_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"HQ999361.1.535_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"LC122955.1.566_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"LN588099.1.752_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"OBEP011532292.102.1630_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"OBEP011039749.2.1285_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"OBEP011514261.14.1198_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"OBEP011520773.102.1628_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Echinamoebida; Echinamoebida_X; Echinamoebidae; Echinamoeba; Echinamoeba_thermarum"
"EU392158.1.1032_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Argynnia; Argynnia_dentistoma"
"JQ366069.1.1529_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Physochila; Physochila_griseola"
"GQ330601.1.1541_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Physochila; Physochila_sp."
"JF694284.1.1423_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Pyxidicula; Pyxidicula_operculata"
"OBEP011503204.2.1386_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Pyxidicula; Pyxidicula_operculata"
"OBEP011685486.1.1564_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Arcellinida_X; Pyxidicula; Pyxidicula_operculata"
"EU392156.1.1011_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Apodera; Apodera_vas"
"JQ366061.1.1084_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_gracilis"
"GU922777.1.501_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_gracilis"
"OL677473.1.994_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_gracilis"
"OL677472.1.998_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_gracilis"
"OL677465.1.921_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_gracilis"
"AY848970.1.1076_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Bullinularia; Bullinularia_indica"
"JQ366064.1.1747_R"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"JQ366064.1.1747_G"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"OL677471.1.1570_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"OL677470.1.1163_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"OL677469.1.1193_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"OL677466.1.1260_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_acuminata"
"JQ366065.1.2107_R"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_bacillariarum"
"JQ366065.1.2107_G"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_bacillariarum"
"JQ366063.1.1231_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_gramen"
"KM975697.1.1134_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_gramen"
"KM975698.1.1134_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_gramen"
"KM975696.1.1134_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_gramen"
"JQ366066.1.1456_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_hiraethogii"
"MZ366436.1.1969_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_hiraethogii"
"JQ366067.1.948_U"	"Eukaryota; Amoebozoa; Tubulinea; Tubulinea_X; Elardia; Arcellinida; Difflugina; Difflugia; Difflugia_lanceolata"
