"pr2_accession"	"tax"
"AY184337.1.2298_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184337.1.2298_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184345.1.2235_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184346.1.1729_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184335.1.1731_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043361.1.1807_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043356.1.1807_UC"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043362.1.1790_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184336.1.1682_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184338.1.1784_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"HM014312.1.819_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184345.1.2235_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
