"pr2_accession"	"tax"
"EU718698.1.1770_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Pterothamnion; Pterothamnion_plumula"
"DQ343658.1.1768_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Pterothamnion; Pterothamnion_villosum"
"DQ022776.1.1667_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Sciurothamnion; Sciurothamnion_sp."
"DQ022775.1.1692_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiaceae; Sciurothamnion; Sciurothamnion_stegengae"
"FJ895166.1.1105_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Ceramiales_X; Ceramiales_XX; Ceramiales_XX_sp."
"L26185.3.1770_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana"
"FM993104.1.1644_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana"
"FM993106.1.1623_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana"
"FM993105.1.1586_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana"
"GU370044.1.722_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_baillouviana"
"AF488384.1.1771_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_collabens"
