"pr2_accession"	"tax"
"JQ272322.1.1747_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycettusa; Sycettusa_hastifera"
"AF452025.1.1806_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycettusa; Sycettusa_sp."
"AM180975.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycettusa; Sycettusa_tenuis"
"D15066.1.1681_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_calcaravis"
"AM180970.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_capricorn"
"JQ272314.1.1190_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_carteri"
"AJ627187.1.1792_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"L10827.1.1807_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385206.1.1123_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385160.1.1108_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385170.1.1132_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385207.1.1118_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385219.1.1054_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"MH385208.1.1110_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_ciliatum"
"JX945637.1.1066_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_coactum"
"AF452024.1.1695_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Sycon; Sycon_raphanus"
"AM180976.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Syconessa; Syconessa_panicula"
"OBEP010144798.10.1287_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Syconessa; Syconessa_panicula"
"JQ272316.1.1779_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Synute; Synute_pulchella"
"JQ272317.1.1768_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Teichonopsis; Teichonopsis_labyrinthica"
"AM180972.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Ute; Ute_ampullacea"
"JQ272318.1.1254_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Ute; Ute_syconoides"
"JQ272320.1.1219_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Ute; Ute_syconoides"
"JQ272319.1.1255_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Ute; Ute_syconoides"
"AY295691.1.550_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Ute; Ute_syconoides"
"AF452018.1.1797_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Calcarea; Vosmaeropsis; Vosmaeropsis_sp."
"KC902111.1.1719_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aaptos; Aaptos_suberitoides"
"KC901904.1.1723_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthancora; Acanthancora_schmidti"
"GQ466052.1.1686_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_acuta"
"JX945606.1.1327_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_acuta"
"KC902194.1.1725_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_cavernosa"
"KC902251.1.1725_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_cubensis"
"LN577305.1.747_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_cubensis"
"EF092262.1.1784_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthella; Acanthella_sp."
"KC902379.1.1725_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acantheurypon; Acantheurypon_pilosella"
"AF084237.1.1272_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthochaetetes; Acanthochaetetes_wellsi"
"KC902248.1.1726_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"DQ927318.1.1760_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"AB922828.1.761_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"AB922833.1.768_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MH731300.1.1470_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MH731302.1.1140_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MK101132.1.1615_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MK101133.1.1398_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MK101137.1.1603_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MK101135.1.1603_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"MK101134.1.1449_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostrongylophora; Acanthostrongylophora_ingens"
"KC902123.1.1580_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthostylotella; Acanthostylotella_cornuta"
"KC902033.1.1716_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acanthotetilla; Acanthotetilla_seychellensis"
"KC902380.1.1721_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Acarnus; Acarnus_innominatus"
"KC902037.1.1726_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_ciliata"
"AB469120.1.703_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_ciliata"
"KC901887.1.1728_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"EF094547.1.1772_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"KC902291.1.1696_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"KC902029.1.1717_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"KP893288.1.1734_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"KY652839.1.1741_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Aciculites; Aciculites_sp."
"KC902329.1.1261_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Adreus; Adreus_fascicularis"
"KC902410.1.1722_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Adreus; Adreus_sp."
"AY769087.1.1799_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_clathrodes"
"KC762715.1.1050_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_clathrodes"
"AY734443.1.1798_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_conifera"
"AY737640.1.1800_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_dispar"
"AY348886.1.1700_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_oroides"
"JX945633.1.1070_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_oroides"
"EU702411.1.1762_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_schmidti"
"KC902206.1.1602_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_sp."
"KC902025.1.1724_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_sp."
"KC902134.1.1724_U"	"Eukaryota; Obazoa; Opisthokonta; Metazoa; Porifera; Porifera_X; Demospongiae; Agelas; Agelas_sp."
